flowCode,reporterCode,reporterISO,partnerCode,partnerISO,cmdCode,cmdDesc,qtyUnitAbbr,qty,fobvalue
X,156,CHN,376,ISR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,5928852.0
X,156,CHN,380,ITA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,5174735.0
X,156,CHN,384,CIV,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,498359.0
X,156,CHN,388,JAM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,80489.0
X,156,CHN,392,JPN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,109241143.0
X,156,CHN,398,KAZ,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,12024547.0
X,156,CHN,400,JOR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2191561.0
X,156,CHN,404,KEN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2277800.0
X,156,CHN,408,PRK,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,8319062.0
X,156,CHN,410,KOR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,67865650.0
X,156,CHN,414,KWT,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1615268.0
X,156,CHN,417,KGZ,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,5000871.0
X,156,CHN,418,LAO,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,136087.0
X,156,CHN,422,LBN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1177551.0
X,156,CHN,426,LSO,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,9653.0
X,156,CHN,428,LVA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2558787.0
X,156,CHN,430,LBR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,64917.0
X,156,CHN,434,LBY,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,838216.0
X,156,CHN,440,LTU,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2697409.0
X,156,CHN,446,MAC,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,480548.0
X,156,CHN,450,MDG,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,220750.0
X,156,CHN,454,MWI,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,37450.0
X,156,CHN,458,MYS,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,42881828.0
X,156,CHN,462,MDV,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,38159.0
X,156,CHN,466,MLI,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,22035.0
X,156,CHN,470,MLT,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,19515.0
X,156,CHN,478,MRT,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,103923.0
X,156,CHN,480,MUS,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,274793.0
X,156,CHN,484,MEX,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,18922107.0
X,156,CHN,490,S19,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,45781263.0
X,156,CHN,496,MNG,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1338339.0
X,156,CHN,498,MDA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,31400.0
X,156,CHN,499,MNE,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,116137.0
X,156,CHN,504,MAR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1446688.0
X,156,CHN,508,MOZ,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,484174.0
X,156,CHN,512,OMN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,3741118.0
X,156,CHN,516,NAM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,61263.0
X,156,CHN,524,NPL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,463061.0
X,156,CHN,528,NLD,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,28904692.0
X,156,CHN,530,ANT,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,7170.0
X,156,CHN,533,ABW,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1824.0
X,156,CHN,540,NCL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,7631.0
X,156,CHN,548,VUT,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,5103.0
X,156,CHN,554,NZL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1796326.0
X,156,CHN,558,NIC,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,239922.0
X,156,CHN,562,NER,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,19420.0
X,156,CHN,566,NGA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,12649419.0
X,156,CHN,579,NOR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,395319.0
X,156,CHN,583,FSM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,648.0
X,156,CHN,584,MHL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,212.0
X,156,CHN,585,PLW,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,5374.0
X,156,CHN,586,PAK,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,7252193.0
X,156,CHN,591,PAN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,3977356.0
X,156,CHN,598,PNG,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,300371.0
X,156,CHN,600,PRY,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,131391.0
X,156,CHN,604,PER,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,8460863.0
X,156,CHN,608,PHL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,23792428.0
X,156,CHN,616,POL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,11646706.0
X,156,CHN,620,PRT,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1013631.0
X,156,CHN,626,TLS,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,6807.0
X,156,CHN,634,QAT,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,520825.0
X,156,CHN,642,ROU,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,13867466.0
X,156,CHN,643,RUS,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,103711205.0
X,156,CHN,646,RWA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,156250.0
X,156,CHN,662,LCA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1560.0
X,156,CHN,670,VCT,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1200.0
X,156,CHN,682,SAU,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,7115517.0
X,156,CHN,686,SEN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,568367.0
X,156,CHN,688,SRB,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,151356.0
X,156,CHN,690,SYC,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,15194.0
X,156,CHN,694,SLE,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,183762.0
X,156,CHN,699,IND,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,41955188.0
X,156,CHN,702,SGP,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,23968824.0
X,156,CHN,703,SVK,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,265601.0
X,156,CHN,704,VNM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,54373496.0
X,156,CHN,705,SVN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1039080.0
X,156,CHN,706,SOM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,22732.0
X,156,CHN,710,ZAF,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,27188427.0
X,156,CHN,716,ZWE,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,227572.0
X,156,CHN,724,ESP,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,9679229.0
X,156,CHN,736,SDN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1070660.0
X,156,CHN,740,SUR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,68926.0
X,156,CHN,748,SWZ,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2485.0
X,156,CHN,752,SWE,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,708808.0
X,156,CHN,757,CHE,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,543283.0
X,156,CHN,760,SYR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,3223803.0
X,156,CHN,762,TJK,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,921447.0
X,156,CHN,764,THA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,36289148.0
X,156,CHN,768,TGO,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1040964.0
X,156,CHN,776,TON,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,21607.0
X,156,CHN,780,TTO,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,259678.0
X,156,CHN,784,ARE,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,26215220.0
X,156,CHN,788,TUN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,801467.0
X,156,CHN,792,TUR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,20195960.0
X,156,CHN,795,TKM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,170269.0
X,156,CHN,798,TUV,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2065.0
X,156,CHN,800,UGA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,113160.0
X,156,CHN,804,UKR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,25173732.0
X,156,CHN,807,MKD,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,334218.0
X,156,CHN,818,EGY,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,7927861.0
X,156,CHN,826,GBR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,11876362.0
X,156,CHN,834,TZA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,968738.0
X,156,CHN,842,USA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,147577907.0
X,156,CHN,854,BFA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,67333.0
X,156,CHN,858,URY,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,782126.0
X,156,CHN,860,UZB,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,6478252.0
X,156,CHN,862,VEN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,5688926.0
X,156,CHN,882,WSM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,14018.0
X,156,CHN,887,YEM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,937079.0
X,156,CHN,894,ZMB,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,15348.0
X,156,CHN,0,W00,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,7813648826.0
X,156,CHN,8,ALB,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,648533.0
X,156,CHN,12,DZA,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,13603339.0
X,156,CHN,24,AGO,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,1050042.0
X,156,CHN,31,AZE,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,33054.0
X,156,CHN,32,ARG,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,46964391.0
X,156,CHN,36,AUS,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,244605342.0
X,156,CHN,40,AUT,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,2704504.0
X,156,CHN,44,BHS,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,18986.0
X,156,CHN,48,BHR,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,9788183.0
X,156,CHN,50,BGD,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,75738768.0
X,156,CHN,51,ARM,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,3884043.0
X,156,CHN,52,BRB,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,76702.0
X,156,CHN,56,BEL,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,71166382.0
X,156,CHN,68,BOL,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,63462.0
X,156,CHN,72,BWA,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,53352.0
X,156,CHN,76,BRA,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,173536233.0
X,156,CHN,84,BLZ,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,120888.0
X,156,CHN,90,SLB,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,32500.0
X,156,CHN,96,BRN,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,411052.0
X,156,CHN,100,BGR,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,3623814.0
X,156,CHN,104,MMR,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,24881215.0
X,156,CHN,112,BLR,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,1393231.0
X,156,CHN,116,KHM,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,1128985.0
X,156,CHN,120,CMR,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,2781450.0
X,156,CHN,124,CAN,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,125851775.0
X,156,CHN,136,CYM,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,2328.0
X,156,CHN,140,CAF,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,28836.0
X,156,CHN,144,LKA,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,16662263.0
X,156,CHN,148,TCD,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,492305.0
X,156,CHN,152,CHL,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,43752850.0
X,156,CHN,170,COL,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,48036299.0
X,156,CHN,175,MYT,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,15960.0
X,156,CHN,178,COG,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,588626.0
X,156,CHN,180,COD,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,2222670.0
X,156,CHN,188,CRI,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,6296428.0
X,156,CHN,191,HRV,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,1977985.0
X,156,CHN,192,CUB,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,9599606.0
X,156,CHN,196,CYP,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,636225.0
X,156,CHN,203,CZE,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",N/A,,5332126.0
